account_id,month,mrr_eur,previous_mrr,ever_active_before,movement_type,movement_mrr
account_00000008,2025-07-01,0.0,0.0,False,no_change,0.0
account_00000008,2025-08-01,0.0,0.0,False,no_change,0.0
account_00000008,2025-09-01,0.0,0.0,False,no_change,0.0
account_00000008,2025-10-01,0.0,0.0,False,no_change,0.0
account_00000008,2025-11-01,0.0,0.0,False,no_change,0.0
account_00000008,2025-12-01,40.01,0.0,False,new,40.01
account_00000008,2026-01-01,40.01,40.01,True,no_change,0.0
account_00000008,2026-02-01,40.01,40.01,True,no_change,0.0
account_00000008,2026-03-01,40.01,40.01,True,no_change,0.0
account_00000008,2026-04-01,40.01,40.01,True,no_change,0.0
account_00000008,2026-05-01,40.01,40.01,True,no_change,0.0
account_00000008,2026-06-01,40.01,40.01,True,no_change,0.0
account_00000009,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000009,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000009,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000009,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000009,2025-03-01,243.0,0.0,False,new,243.0
account_00000009,2025-04-01,243.0,243.0,True,no_change,0.0
account_00000009,2025-05-01,243.0,243.0,True,no_change,0.0
account_00000009,2025-06-01,243.0,243.0,True,no_change,0.0
account_00000009,2025-07-01,0.0,243.0,True,churn,-243.0
account_00000009,2025-08-01,0.0,0.0,True,no_change,0.0
account_00000009,2025-09-01,0.0,0.0,True,no_change,0.0
account_00000009,2025-10-01,0.0,0.0,True,no_change,0.0
account_00000009,2025-11-01,0.0,0.0,True,no_change,0.0
account_00000009,2025-12-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-01-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-02-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-03-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-04-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-05-01,0.0,0.0,True,no_change,0.0
account_00000009,2026-06-01,0.0,0.0,True,no_change,0.0
account_00000013,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000013,2024-07-01,853.95,0.0,False,new,853.95
account_00000013,2024-08-01,898.0500000000001,853.95,True,expansion,44.10000000000002
account_00000013,2024-09-01,898.0500000000001,898.0500000000001,True,no_change,0.0
account_00000013,2024-10-01,898.0500000000001,898.0500000000001,True,no_change,0.0
account_00000013,2024-11-01,898.0500000000001,898.0500000000001,True,no_change,0.0
account_00000013,2024-12-01,898.0500000000001,898.0500000000001,True,no_change,0.0
account_00000013,2025-01-01,898.0500000000001,898.0500000000001,True,no_change,0.0
account_00000013,2025-02-01,1257.15,898.0500000000001,True,expansion,359.1
account_00000013,2025-03-01,1390.21,1257.15,True,expansion,133.05999999999995
account_00000013,2025-04-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-05-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-06-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-07-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-08-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-09-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-10-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-11-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2025-12-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2026-01-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2026-02-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2026-03-01,1390.21,1390.21,True,no_change,0.0
account_00000013,2026-04-01,1674.46,1390.21,True,expansion,284.25
account_00000013,2026-05-01,1674.46,1674.46,True,no_change,0.0
account_00000013,2026-06-01,1941.3300000000002,1674.46,True,expansion,266.8700000000001
account_00000019,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000019,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-03-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-04-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-05-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-06-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-07-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-08-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-09-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-10-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-11-01,0.0,0.0,False,no_change,0.0
account_00000019,2025-12-01,0.0,0.0,False,no_change,0.0
account_00000019,2026-01-01,0.0,0.0,False,no_change,0.0
account_00000019,2026-02-01,0.0,0.0,False,no_change,0.0
account_00000019,2026-03-01,11909.81,0.0,False,new,11909.81
account_00000019,2026-04-01,11909.81,11909.81,True,no_change,0.0
account_00000019,2026-05-01,11909.81,11909.81,True,no_change,0.0
account_00000019,2026-06-01,11909.81,11909.81,True,no_change,0.0
account_00000022,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000022,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000022,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000022,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000022,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000022,2024-06-01,171.0,0.0,False,new,171.0
account_00000022,2024-07-01,171.0,171.0,True,no_change,0.0
account_00000022,2024-08-01,171.0,171.0,True,no_change,0.0
account_00000022,2024-09-01,171.0,171.0,True,no_change,0.0
account_00000022,2024-10-01,171.0,171.0,True,no_change,0.0
account_00000022,2024-11-01,171.0,171.0,True,no_change,0.0
account_00000022,2024-12-01,270.0,171.0,True,expansion,99.0
account_00000022,2025-01-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-02-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-03-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-04-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-05-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-06-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-07-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-08-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-09-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-10-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-11-01,270.0,270.0,True,no_change,0.0
account_00000022,2025-12-01,270.0,270.0,True,no_change,0.0
account_00000022,2026-01-01,270.0,270.0,True,no_change,0.0
account_00000022,2026-02-01,270.0,270.0,True,no_change,0.0
account_00000022,2026-03-01,373.68,270.0,True,expansion,103.68
account_00000022,2026-04-01,373.68,373.68,True,no_change,0.0
account_00000022,2026-05-01,373.68,373.68,True,no_change,0.0
account_00000022,2026-06-01,373.68,373.68,True,no_change,0.0
account_00000023,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000023,2024-07-01,108.97,0.0,False,new,108.97
account_00000023,2024-08-01,108.97,108.97,True,no_change,0.0
account_00000023,2024-09-01,108.97,108.97,True,no_change,0.0
account_00000023,2024-10-01,108.97,108.97,True,no_change,0.0
account_00000023,2024-11-01,108.97,108.97,True,no_change,0.0
account_00000023,2024-12-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-01-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-02-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-03-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-04-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-05-01,108.97,108.97,True,no_change,0.0
account_00000023,2025-06-01,101.37,108.97,True,contraction,-7.599999999999994
account_00000023,2025-07-01,101.37,101.37,True,no_change,0.0
account_00000023,2025-08-01,101.37,101.37,True,no_change,0.0
account_00000023,2025-09-01,101.37,101.37,True,no_change,0.0
account_00000023,2025-10-01,85.04,101.37,True,contraction,-16.33
account_00000023,2025-11-01,85.04,85.04,True,no_change,0.0
account_00000023,2025-12-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-01-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-02-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-03-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-04-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-05-01,85.04,85.04,True,no_change,0.0
account_00000023,2026-06-01,85.04,85.04,True,no_change,0.0
account_00000024,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000024,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-03-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-04-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-05-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-06-01,0.0,0.0,False,no_change,0.0
account_00000024,2025-07-01,906.98,0.0,False,new,906.98
account_00000024,2025-08-01,906.98,906.98,True,no_change,0.0
account_00000024,2025-09-01,906.98,906.98,True,no_change,0.0
account_00000024,2025-10-01,840.5,906.98,True,contraction,-66.48000000000002
account_00000024,2025-11-01,840.5,840.5,True,no_change,0.0
account_00000024,2025-12-01,840.5,840.5,True,no_change,0.0
account_00000024,2026-01-01,906.98,840.5,True,expansion,66.48000000000002
account_00000024,2026-02-01,1128.6,906.98,True,expansion,221.6199999999999
account_00000024,2026-03-01,1128.6,1128.6,True,no_change,0.0
account_00000024,2026-04-01,1128.6,1128.6,True,no_change,0.0
account_00000024,2026-05-01,1128.6,1128.6,True,no_change,0.0
account_00000024,2026-06-01,1128.6,1128.6,True,no_change,0.0
account_00000035,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000035,2024-12-01,251.0,0.0,False,new,251.0
account_00000035,2025-01-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-02-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-03-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-04-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-05-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-06-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-07-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-08-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-09-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-10-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-11-01,251.0,251.0,True,no_change,0.0
account_00000035,2025-12-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-01-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-02-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-03-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-04-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-05-01,251.0,251.0,True,no_change,0.0
account_00000035,2026-06-01,251.0,251.0,True,no_change,0.0
account_00000039,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000039,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-03-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-04-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-05-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-06-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-07-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-08-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-09-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-10-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-11-01,0.0,0.0,False,no_change,0.0
account_00000039,2025-12-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-01-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-02-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-03-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-04-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-05-01,0.0,0.0,False,no_change,0.0
account_00000039,2026-06-01,6048.48,0.0,False,new,6048.48
account_00000040,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000040,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-03-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-04-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-05-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-06-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-07-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-08-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-09-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-10-01,0.0,0.0,False,no_change,0.0
account_00000040,2025-11-01,80.66,0.0,False,new,80.66
account_00000040,2025-12-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-01-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-02-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-03-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-04-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-05-01,80.66,80.66,True,no_change,0.0
account_00000040,2026-06-01,80.66,80.66,True,no_change,0.0
account_00000043,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-04-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-05-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-06-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-07-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-08-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-09-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-10-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-11-01,0.0,0.0,False,no_change,0.0
account_00000043,2024-12-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-01-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-02-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-03-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-04-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-05-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-06-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-07-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-08-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-09-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-10-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-11-01,0.0,0.0,False,no_change,0.0
account_00000043,2025-12-01,0.0,0.0,False,no_change,0.0
account_00000043,2026-01-01,0.0,0.0,False,no_change,0.0
account_00000043,2026-02-01,0.0,0.0,False,no_change,0.0
account_00000043,2026-03-01,243.14,0.0,False,new,243.14
account_00000043,2026-04-01,243.14,243.14,True,no_change,0.0
account_00000043,2026-05-01,243.14,243.14,True,no_change,0.0
account_00000043,2026-06-01,243.14,243.14,True,no_change,0.0
account_00000044,2024-01-01,0.0,0.0,False,no_change,0.0
account_00000044,2024-02-01,0.0,0.0,False,no_change,0.0
account_00000044,2024-03-01,0.0,0.0,False,no_change,0.0
account_00000044,2024-04-01,128.39,0.0,False,new,128.39
account_00000044,2024-05-01,128.39,128.39,True,no_change,0.0
account_00000044,2024-06-01,128.39,128.39,True,no_change,0.0
account_00000044,2024-07-01,128.39,128.39,True,no_change,0.0
account_00000044,2024-08-01,128.39,128.39,True,no_change,0.0
account_00000044,2024-09-01,541.9,128.39,True,expansion,413.51
account_00000044,2024-10-01,541.9,541.9,True,no_change,0.0
account_00000044,2024-11-01,541.9,541.9,True,no_change,0.0
account_00000044,2024-12-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-01-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-02-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-03-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-04-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-05-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-06-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-07-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-08-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-09-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-10-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-11-01,541.9,541.9,True,no_change,0.0
account_00000044,2025-12-01,541.9,541.9,True,no_change,0.0
account_00000044,2026-01-01,541.9,541.9,True,no_change,0.0
